,NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
7121,3225152,2022-10-14,2022-10-14,16:24:29,16:40:02,65422.0,4207000.0,"15,550",110.9,116.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7122,3227974,2022-10-18,2022-10-18,06:56:23,07:05:01,30718.0,3558000.0,"8,633",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7123,3228333,2022-10-18,2022-10-18,08:00:26,08:56:01,283843.0,5107000.0,"55,583",122.4,124.5,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,,11,E-D
7124,3226912,2022-10-17,2022-10-17,08:50:27,08:59:00,36725.0,4295000.0,"8,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7125,3226959,2022-10-17,2022-10-17,09:05:27,09:08:00,5700.0,2235000.0,"2,550",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7126,3221708,2022-10-13,2022-10-13,08:46:27,08:53:01,49217.0,7495000.0,"6,567",106.6,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7127,3222534,2022-10-13,2022-10-13,16:06:28,16:36:02,120070.0,4061000.0,"29,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7128,3222628,2022-10-13,2022-10-13,16:18:29,16:21:00,7872.0,3128000.0,"2,517",110.6,113.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7129,3223515,2022-10-13,2022-10-13,17:50:28,17:54:00,13678.0,3871000.0,"3,533",117.2,121.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7130,3223516,2022-10-13,2022-10-13,17:50:28,18:29:01,152032.0,3944000.0,"38,550",124.2,126.4,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),11,E-D
7131,3228275,2022-10-18,2022-10-18,07:52:25,07:55:02,6970.0,2664000.0,"2,617",110.7,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7132,3226918,2022-10-17,2022-10-17,08:51:27,08:53:01,3290.0,2100000.0,"1,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7133,3227423,2022-10-17,2022-10-17,16:38:28,16:51:01,37833.0,3015000.0,"12,550",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7134,3223638,2022-10-13,2022-10-13,18:08:31,18:11:01,5750.0,2300000.0,"2,500",110.9,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7135,3226556,2022-10-17,2022-10-17,07:49:25,07:52:02,6895.0,2635000.0,"2,617",141.5,154.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),11,E-D
7136,3227512,2022-10-17,2022-10-17,16:56:28,17:03:01,21970.0,3354000.0,"6,550",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
7137,3157828,2022-09-01,2022-09-01,17:37:29,17:43:00,13665.0,2477000.0,"5,517",117.4,120.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7138,3157829,2022-09-01,2022-09-01,17:37:29,17:54:55,45327.0,2600000.0,"17,433",121.7,124.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,,12,E-D
7139,3156342,2022-09-01,2022-09-01,08:22:27,08:24:01,3133.0,2000000.0,"1,567",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7140,3157422,2022-09-01,2022-09-01,16:49:29,16:53:00,9692.0,2756000.0,"3,517",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7141,3156444,2022-09-01,2022-09-01,08:37:27,08:43:00,12072.0,2175000.0,"5,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7142,3157753,2022-09-01,2022-09-01,17:29:29,17:32:00,6177.0,2454000.0,"2,517",121.6,124.0,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),12,E-D
7143,3156355,2022-09-01,2022-09-01,08:24:27,08:34:00,26022.0,2725000.0,"9,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7144,3157148,2022-09-01,2022-09-01,16:06:29,16:11:00,12997.0,2877000.0,"4,517",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7145,3157243,2022-09-01,2022-09-01,16:23:28,16:41:01,64280.0,3663000.0,"17,550",110.8,114.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7146,3157244,2022-09-01,2022-09-01,16:23:28,18:51:00,915078.0,6203000.0,"147,533",110.9,115.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7147,3157335,2022-09-01,2022-09-01,16:36:29,16:42:00,14582.0,2643000.0,"5,517",114.6,117.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7148,3156261,2022-09-01,2022-09-01,08:09:28,08:21:01,38737.0,3354000.0,"11,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7149,3157158,2022-09-01,2022-09-01,16:08:29,16:10:02,3100.0,2000000.0,"1,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7150,3156274,2022-09-01,2022-09-01,08:11:28,08:14:00,5415.0,2138000.0,"2,533",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7151,3157456,2022-09-01,2022-09-01,16:53:29,16:56:00,5610.0,2229000.0,"2,517",117.5,119.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7152,3157890,2022-09-01,2022-09-01,17:52:37,19:14:01,588305.0,7227000.0,"81,400",108.3,114.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7153,3157680,2022-09-01,2022-09-01,17:20:29,17:37:01,64668.0,3911000.0,"16,533",112.7,119.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7154,3157190,2022-09-01,2022-09-01,16:14:29,16:22:00,23062.0,3068000.0,"7,517",110.9,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7155,3157379,2022-09-01,2022-09-01,16:42:29,16:45:02,13117.0,5144000.0,"2,550",112.9,118.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7156,3157386,2022-09-01,2022-09-01,16:43:29,16:50:03,25163.0,3832000.0,"6,567",116.6,118.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7157,3157490,2022-09-01,2022-09-01,16:57:29,17:00:03,5725.0,2231000.0,"2,567",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7158,3157927,2022-09-01,2022-09-01,17:50:29,18:39:45,169362.0,3438000.0,"49,267",115.9,120.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,12,E-D
7159,3175529,2022-09-14,2022-09-14,07:59:26,08:05:03,18687.0,3327000.0,"5,617",121.7,124.6,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),12,E-D
7160,3175655,2022-09-14,2022-09-14,08:28:28,08:38:00,26977.0,2830000.0,"9,533",115.7,118.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
7161,3175657,2022-09-14,2022-09-14,08:29:27,08:31:00,3255.0,2100000.0,"1,550",121.6,123.7,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),12,E-D
7162,3175785,2022-09-14,2022-09-14,09:09:27,09:11:00,3255.0,2100000.0,"1,550",115.2,117.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
