NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
2998434,2022-04-21,2022-04-21,16:31:30,16:39:00,22168.0,2956000.0,"7,500",110.8,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998684,2022-04-21,2022-04-21,16:59:29,17:03:00,7713.0,2193000.0,"3,517",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2999409,2022-04-21,2022-04-21,18:21:29,18:23:00,3337.0,2200000.0,"1,517",115.9,118.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998917,2022-04-21,2022-04-21,17:20:29,17:28:01,3767.0,500000.0,"7,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998992,2022-04-21,2022-04-21,17:28:30,17:34:01,2758.0,500000.0,"5,517",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2999238,2022-04-21,2022-04-21,17:57:30,18:00:04,1283.0,500000.0,"2,567",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3004827,2022-04-26,2022-04-26,17:50:28,17:54:00,8248.0,2334000.0,"3,533",116.7,118.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998614,2022-04-21,2022-04-21,16:53:30,16:55:03,3255.0,2100000.0,"1,550",116.8,118.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3001073,2022-04-22,2022-04-22,16:45:30,17:05:02,9767.0,500000.0,"19,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998536,2022-04-21,2022-04-21,16:43:29,17:05:08,84068.0,3883000.0,"21,650",110.8,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2999423,2022-04-21,2022-04-21,18:24:29,18:26:01,4907.0,3200000.0,"1,533",114.9,118.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998776,2022-04-21,2022-04-21,17:08:30,17:12:02,2827.0,800000.0,"3,533",120.9,120.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
2998848,2022-04-21,2022-04-21,17:15:30,17:17:00,3300.0,2200000.0,"1,500",117.9,120.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2999427,2022-04-21,2022-04-21,18:25:29,18:38:00,41050.0,3280000.0,"12,517",111.3,113.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3004754,2022-04-26,2022-04-26,17:41:30,17:43:01,3185.0,2100000.0,"1,517",114.0,116.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3004775,2022-04-26,2022-04-26,17:43:29,18:18:04,165007.0,4771000.0,"34,583",114.6,117.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3004800,2022-04-26,2022-04-26,17:46:29,17:48:00,3185.0,2100000.0,"1,517",115.8,117.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2999009,2022-04-21,2022-04-21,17:31:30,17:38:00,4993.0,768000.0,"6,500",120.9,120.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
3004350,2022-04-26,2022-04-26,16:43:28,16:46:00,5573.0,2200000.0,"2,533",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998787,2022-04-21,2022-04-21,17:09:30,18:05:03,337317.0,6072000.0,"55,550",109.0,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2999093,2022-04-21,2022-04-21,17:40:30,17:44:02,10600.0,3000000.0,"3,533",119.2,122.2,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
2999178,2022-04-21,2022-04-21,17:51:29,17:54:00,5285.0,2100000.0,"2,517",122.2,124.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
2998472,2022-04-21,2022-04-21,16:35:29,18:06:00,556180.0,6145000.0,"90,517",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3004783,2022-04-26,2022-04-26,17:44:29,17:46:03,7833.0,5000000.0,"1,567",108.0,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2999025,2022-04-21,2022-04-21,17:33:30,17:36:03,8670.0,3400000.0,"2,550",116.8,120.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3004388,2022-04-26,2022-04-26,16:49:29,17:16:00,75127.0,2833000.0,"26,517",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998568,2022-04-21,2022-04-21,16:47:29,16:54:01,3267.0,500000.0,"6,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3004389,2022-04-26,2022-04-26,16:49:29,16:52:00,7695.0,3058000.0,"2,517",110.9,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3004562,2022-04-26,2022-04-26,17:16:29,17:36:00,83523.0,4280000.0,"19,517",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3004700,2022-04-26,2022-04-26,17:33:29,17:36:00,6713.0,2668000.0,"2,517",115.7,118.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3004701,2022-04-26,2022-04-26,17:33:29,17:35:02,3565.0,2300000.0,"1,550",110.9,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998569,2022-04-21,2022-04-21,16:47:29,16:49:00,1213.0,800000.0,"1,517",120.9,120.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
2994061,2022-04-19,2022-04-19,16:46:29,17:04:00,63828.0,3644000.0,"17,517",110.8,114.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994630,2022-04-19,2022-04-19,17:47:30,17:54:00,17925.0,2758000.0,"6,500",114.2,117.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994770,2022-04-19,2022-04-19,18:10:28,18:33:00,80163.0,3558000.0,"22,533",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995502,2022-04-20,2022-04-20,09:26:27,09:28:00,3255.0,2100000.0,"1,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996372,2022-04-20,2022-04-20,17:43:29,17:45:02,3565.0,2300000.0,"1,550",134.3,136.6,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
2994392,2022-04-19,2022-04-19,17:25:29,17:27:00,3185.0,2100000.0,"1,517",117.2,119.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995099,2022-04-20,2022-04-20,07:42:26,07:53:02,39188.0,3697000.0,"10,600",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996274,2022-04-20,2022-04-20,17:30:30,17:32:00,3150.0,2100000.0,"1,500",113.9,116.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996373,2022-04-20,2022-04-20,17:43:29,17:46:00,6115.0,2430000.0,"2,517",114.0,116.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996386,2022-04-20,2022-04-20,17:45:30,17:47:00,3450.0,2300000.0,"1,500",134.8,137.1,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
2996402,2022-04-20,2022-04-20,17:47:29,17:54:03,18025.0,2745000.0,"6,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2992643,2022-04-19,2022-04-19,08:08:28,08:10:02,3760.0,2400000.0,"1,567",116.2,118.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2993345,2022-04-19,2022-04-19,09:28:26,09:47:00,57643.0,3105000.0,"18,567",110.8,115.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994837,2022-04-19,2022-04-19,18:26:28,18:31:00,15413.0,3400000.0,"4,533",110.8,114.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995254,2022-04-20,2022-04-20,08:14:27,08:18:00,7657.0,2157000.0,"3,550",112.5,114.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996280,2022-04-20,2022-04-20,17:31:30,18:42:00,448715.0,6365000.0,"70,500",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996458,2022-04-20,2022-04-20,17:55:30,18:19:00,51835.0,2206000.0,"23,500",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996788,2022-04-21,2022-04-21,07:29:26,07:31:00,3133.0,2000000.0,"1,567",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2993352,2022-04-19,2022-04-19,09:30:27,09:35:02,10095.0,2203000.0,"4,583",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2992391,2022-04-19,2022-04-19,07:34:26,07:41:00,32650.0,4972000.0,"6,567",110.9,115.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2993269,2022-04-19,2022-04-19,09:12:28,09:14:00,2913.0,1900000.0,"1,533",113.2,115.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994201,2022-04-19,2022-04-19,17:03:29,17:05:02,3410.0,2200000.0,"1,550",116.0,118.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994852,2022-04-19,2022-04-19,18:31:28,18:34:00,5893.0,2326000.0,"2,533",110.9,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996044,2022-04-20,2022-04-20,16:55:30,17:27:00,108898.0,3457000.0,"31,500",112.5,115.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2992746,2022-04-19,2022-04-19,08:18:29,08:20:02,3255.0,2100000.0,"1,550",116.1,118.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994210,2022-04-19,2022-04-19,17:05:30,17:11:00,17310.0,3147000.0,"5,500",110.8,114.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994211,2022-04-19,2022-04-19,17:05:30,17:11:00,11838.0,2152000.0,"5,500",116.5,118.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2997540,2022-04-21,2022-04-21,09:04:29,09:17:00,9810.0,784000.0,"12,517",120.9,120.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
2993008,2022-04-19,2022-04-19,08:42:28,08:46:00,10807.0,3058000.0,"3,533",114.6,118.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2993989,2022-04-19,2022-04-19,16:35:28,16:37:00,3220.0,2100000.0,"1,533",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995353,2022-04-20,2022-04-20,08:34:28,08:39:00,8783.0,1938000.0,"4,533",112.5,114.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994117,2022-04-19,2022-04-19,16:52:29,17:07:00,45705.0,3148000.0,"14,517",110.9,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994325,2022-04-19,2022-04-19,17:19:30,17:32:00,51922.0,4154000.0,"12,500",114.1,117.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996798,2022-04-21,2022-04-21,07:31:26,09:17:00,581497.0,5508000.0,"105,567",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2992678,2022-04-19,2022-04-19,08:11:27,08:13:00,3410.0,2200000.0,"1,550",117.0,119.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994230,2022-04-19,2022-04-19,17:08:29,18:13:00,357655.0,5544000.0,"64,517",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995148,2022-04-20,2022-04-20,07:53:27,07:55:02,3167.0,2000000.0,"1,583",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996001,2022-04-20,2022-04-20,16:46:29,16:58:00,37480.0,3254000.0,"11,517",110.7,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2993296,2022-04-19,2022-04-19,09:16:27,09:18:00,3255.0,2100000.0,"1,550",114.6,116.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995291,2022-04-20,2022-04-20,08:22:27,08:24:00,3100.0,2000000.0,"1,550",115.1,117.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995932,2022-04-20,2022-04-20,16:34:29,16:41:00,15500.0,2379000.0,"6,517",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996234,2022-04-20,2022-04-20,17:26:29,17:28:00,3640.0,2400000.0,"1,517",115.9,118.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996321,2022-04-20,2022-04-20,17:35:30,17:39:00,7930.0,2266000.0,"3,500",114.4,116.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998385,2022-04-21,2022-04-21,16:25:29,16:28:00,5285.0,2100000.0,"2,517",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2992692,2022-04-19,2022-04-19,08:13:27,08:20:02,20968.0,3185000.0,"6,583",110.3,113.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2993393,2022-04-19,2022-04-19,09:43:27,09:50:02,23907.0,3631000.0,"6,583",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994340,2022-04-19,2022-04-19,17:21:30,17:24:01,5787.0,2299000.0,"2,517",116.0,118.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995161,2022-04-20,2022-04-20,07:56:27,08:07:00,40252.0,3815000.0,"10,550",110.7,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995162,2022-04-20,2022-04-20,07:56:27,09:02:00,340407.0,5193000.0,"65,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995452,2022-04-20,2022-04-20,08:59:27,09:01:00,3100.0,2000000.0,"1,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2997093,2022-04-21,2022-04-21,08:11:29,08:15:02,8297.0,2337000.0,"3,550",114.8,117.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2997254,2022-04-21,2022-04-21,08:31:29,08:33:00,3488.0,2300000.0,"1,517",121.6,123.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
2997633,2022-04-21,2022-04-21,09:19:27,09:21:01,3603.0,2300000.0,"1,567",114.3,116.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2997634,2022-04-21,2022-04-21,09:19:27,09:37:01,69298.0,3945000.0,"17,567",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2992694,2022-04-19,2022-04-19,08:13:27,08:16:00,5900.0,2314000.0,"2,550",114.9,117.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995166,2022-04-20,2022-04-20,07:57:27,07:59:00,3255.0,2100000.0,"1,550",114.5,116.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995229,2022-04-20,2022-04-20,08:08:27,08:14:00,15955.0,2875000.0,"5,550",110.7,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996243,2022-04-20,2022-04-20,17:27:29,17:30:04,11145.0,4314000.0,"2,583",112.5,117.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2992613,2022-04-19,2022-04-19,08:03:27,08:06:00,4510.0,1769000.0,"2,550",115.7,117.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995466,2022-04-20,2022-04-20,09:04:27,09:07:00,6058.0,2376000.0,"2,550",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995467,2022-04-20,2022-04-20,09:04:27,09:20:02,57373.0,3682000.0,"15,583",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2992443,2022-04-19,2022-04-19,07:41:26,09:43:00,750653.0,6175000.0,"121,567",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2995471,2022-04-20,2022-04-20,09:07:27,09:09:00,3410.0,2200000.0,"1,550",114.2,116.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996346,2022-04-20,2022-04-20,17:39:30,17:41:00,3450.0,2300000.0,"1,500",114.5,116.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998319,2022-04-21,2022-04-21,16:16:30,16:18:00,3150.0,2100000.0,"1,500",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2998357,2022-04-21,2022-04-21,16:21:29,16:25:02,8955.0,2523000.0,"3,550",110.9,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2996878,2022-04-21,2022-04-21,07:46:27,07:51:00,12183.0,2678000.0,"4,550",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994264,2022-04-19,2022-04-19,17:12:30,17:14:00,4650.0,3100000.0,"1,500",110.8,113.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2994475,2022-04-19,2022-04-19,17:32:29,18:12:00,162397.0,4110000.0,"39,517",110.9,116.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2997162,2022-04-21,2022-04-21,08:19:28,08:28:00,16483.0,1932000.0,"8,533",113.4,115.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2997354,2022-04-21,2022-04-21,08:41:29,08:44:00,5537.0,2200000.0,"2,517",121.7,123.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
2998399,2022-04-21,2022-04-21,16:27:29,16:31:00,8563.0,2435000.0,"3,517",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2997333,2022-04-21,2022-04-21,08:39:28,08:43:02,2853.0,800000.0,"3,567",120.9,120.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
2997396,2022-04-21,2022-04-21,08:47:28,08:50:03,6200.0,2400000.0,"2,583",114.8,117.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
2997443,2022-04-21,2022-04-21,08:53:28,09:00:04,5280.0,800000.0,"6,600",120.9,120.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
3007234,2022-04-29,2022-04-29,16:23:28,16:26:00,9627.0,3800000.0,"2,533",110.8,114.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3007157,2022-04-29,2022-04-29,16:10:28,16:16:00,11168.0,2018000.0,"5,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3007247,2022-04-29,2022-04-29,16:26:28,16:44:00,50063.0,2855000.0,"17,533",110.8,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3007467,2022-04-29,2022-04-29,17:12:28,17:15:01,6120.0,2400000.0,"2,550",110.9,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3007067,2022-04-29,2022-04-29,15:51:28,16:00:03,36147.0,4211000.0,"8,583",110.9,114.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3007169,2022-04-29,2022-04-29,16:12:28,16:20:01,24870.0,3294000.0,"7,550",111.0,115.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3005896,2022-04-28,2022-04-28,17:42:28,17:44:00,767.0,500000.0,"1,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3007501,2022-04-29,2022-04-29,17:20:28,17:24:00,8040.0,2275000.0,"3,533",111.0,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3007409,2022-04-29,2022-04-29,16:59:28,17:03:02,7397.0,2074000.0,"3,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3007517,2022-04-29,2022-04-29,17:25:28,17:30:05,13668.0,2961000.0,"4,617",110.8,113.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3005916,2022-04-28,2022-04-28,17:46:28,17:48:00,767.0,500000.0,"1,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3007615,2022-04-29,2022-04-29,18:02:28,18:06:00,7782.0,2202000.0,"3,533",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
3007119,2022-04-29,2022-04-29,16:01:28,16:05:02,10848.0,3042000.0,"3,567",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),1,E-D
