NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
3122235,2022-07-15,2022-07-15,17:59:27,18:25:01,100790.0,3942000.0,"25,567",139.5,137.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3117507,2022-07-12,2022-07-12,16:52:27,17:05:02,28260.0,2246000.0,"12,583",136.8,134.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3118102,2022-07-13,2022-07-13,13:21:26,14:17:00,189058.0,3402000.0,"55,567",114.4,112.3,A,50,A50,ascending,Eindhoven,Oss,traffic jam outside rush hour (no cause reported),6,E-A
3118704,2022-07-13,2022-07-13,17:36:28,17:39:00,5657.0,2233000.0,"2,533",108.6,106.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3119017,2022-07-14,2022-07-14,07:51:25,07:57:00,12568.0,2251000.0,"5,583",136.7,134.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3119713,2022-07-14,2022-07-14,16:21:28,16:31:00,24590.0,2579000.0,"9,533",137.0,135.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3122163,2022-07-15,2022-07-15,17:33:28,17:42:00,25602.0,3000000.0,"8,533",139.7,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3112638,2022-07-07,2022-07-07,17:00:28,17:06:00,12455.0,2251000.0,"5,533",105.6,103.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3112639,2022-07-07,2022-07-07,17:00:28,17:06:00,14897.0,2692000.0,"5,533",113.6,111.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3114096,2022-07-08,2022-07-08,15:25:27,15:56:01,96015.0,3141000.0,"30,567",143.1,141.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3111526,2022-07-07,2022-07-07,08:20:26,08:22:00,3133.0,2000000.0,"1,567",156.5,154.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3111624,2022-07-07,2022-07-07,08:38:27,08:44:01,13918.0,2500000.0,"5,567",140.1,137.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3112995,2022-07-07,2022-07-07,17:53:28,17:56:00,5067.0,2000000.0,"2,533",101.6,99.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3114370,2022-07-08,2022-07-08,16:09:28,16:21:00,32787.0,2843000.0,"11,533",135.1,133.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3111049,2022-07-06,2022-07-06,17:36:28,17:39:00,6750.0,2664000.0,"2,533",110.3,107.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3112748,2022-07-07,2022-07-07,17:15:28,17:18:03,5317.0,2058000.0,"2,583",100.6,98.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3113762,2022-07-08,2022-07-08,14:22:27,14:30:03,17973.0,2365000.0,"7,600",134.6,132.2,A,50,A50,ascending,Oss,Arnhem,traffic jam outside rush hour (no cause reported),6,E-A
3114012,2022-07-08,2022-07-08,15:10:27,15:12:00,4030.0,2600000.0,"1,550",148.5,145.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3114732,2022-07-08,2022-07-08,17:13:28,17:18:00,11625.0,2564000.0,"4,533",136.1,133.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3111346,2022-07-07,2022-07-07,07:47:25,08:00:03,32195.0,2548000.0,"12,633",136.5,134.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3113331,2022-07-08,2022-07-08,11:37:27,11:39:00,3100.0,2000000.0,"1,550",120.2,118.2,A,50,A50,ascending,Eindhoven,Oss,traffic jam outside rush hour (no cause reported),6,E-A
3114068,2022-07-08,2022-07-08,15:19:27,15:23:00,8582.0,2417000.0,"3,550",145.1,143.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3110114,2022-07-06,2022-07-06,08:01:26,08:03:00,3290.0,2100000.0,"1,567",135.0,132.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3110867,2022-07-06,2022-07-06,16:51:28,16:53:00,3373.0,2200000.0,"1,533",110.4,108.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3111058,2022-07-06,2022-07-06,17:39:28,17:47:00,33333.0,4425000.0,"7,533",139.5,135.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3111352,2022-07-07,2022-07-07,07:48:25,07:50:04,3960.0,2400000.0,"1,650",158.6,156.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3113682,2022-07-08,2022-07-08,14:05:27,14:13:00,16858.0,2233000.0,"7,550",135.6,133.5,A,50,A50,ascending,Oss,Arnhem,traffic jam outside rush hour (no cause reported),6,E-A
3114530,2022-07-08,2022-07-08,16:33:28,16:35:02,3290.0,2100000.0,"1,567",139.5,137.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116381,2022-07-11,2022-07-11,16:51:27,16:56:01,11947.0,2616000.0,"4,567",134.5,131.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3111069,2022-07-06,2022-07-06,17:41:28,17:44:02,5398.0,2103000.0,"2,567",113.4,111.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3112676,2022-07-07,2022-07-07,17:06:28,17:10:02,7567.0,2121000.0,"3,567",103.6,101.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3112857,2022-07-07,2022-07-07,17:31:28,17:33:01,3255.0,2100000.0,"1,550",134.2,132.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3113459,2022-07-08,2022-07-08,12:42:27,13:28:00,190482.0,4182000.0,"45,550",120.3,118.2,A,50,A50,ascending,Eindhoven,Oss,traffic jam outside rush hour (no cause reported),6,E-A
3116387,2022-07-11,2022-07-11,16:52:27,16:54:00,3565.0,2300000.0,"1,550",115.5,113.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116414,2022-07-11,2022-07-11,17:01:28,17:05:03,9968.0,2782000.0,"3,583",116.3,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116436,2022-07-11,2022-07-11,17:06:28,17:23:03,55043.0,3319000.0,"16,583",116.2,112.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116669,2022-07-11,2022-07-11,17:59:27,18:04:01,13460.0,2947000.0,"4,567",134.7,131.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116670,2022-07-11,2022-07-11,17:59:27,18:01:01,4230.0,2700000.0,"1,567",139.5,136.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3114550,2022-07-08,2022-07-08,16:36:28,16:40:04,7980.0,2217000.0,"3,600",138.1,135.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116653,2022-07-11,2022-07-11,17:53:27,17:55:02,3325.0,2100000.0,"1,583",139.5,137.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116936,2022-07-12,2022-07-12,08:05:26,08:07:00,3447.0,2200000.0,"1,567",134.6,132.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3110237,2022-07-06,2022-07-06,09:23:26,10:07:00,97653.0,2241000.0,"43,567",152.5,150.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3110881,2022-07-06,2022-07-06,16:54:28,16:56:00,3680.0,2400000.0,"1,533",115.8,113.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3111367,2022-07-07,2022-07-07,07:50:25,07:55:03,10297.0,2222000.0,"4,633",157.5,155.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3111466,2022-07-07,2022-07-07,08:10:26,08:28:01,43153.0,2454000.0,"17,583",138.2,136.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3111661,2022-07-07,2022-07-07,08:45:27,08:47:00,4030.0,2600000.0,"1,550",139.4,136.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3112778,2022-07-07,2022-07-07,17:19:28,17:30:03,21525.0,2034000.0,"10,583",99.5,97.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116905,2022-07-12,2022-07-12,07:51:26,07:55:03,10158.0,2809000.0,"3,617",134.6,131.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3110988,2022-07-06,2022-07-06,17:22:28,17:36:00,44603.0,3296000.0,"13,533",111.9,109.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3112468,2022-07-07,2022-07-07,16:36:27,16:51:02,40492.0,2777000.0,"14,583",113.6,111.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3112586,2022-07-07,2022-07-07,16:53:28,16:57:01,10068.0,2836000.0,"3,550",115.4,112.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3110802,2022-07-06,2022-07-06,16:38:28,16:43:01,9277.0,2039000.0,"4,550",139.0,137.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3110990,2022-07-06,2022-07-06,17:23:28,17:26:00,4980.0,1966000.0,"2,533",134.2,132.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3111673,2022-07-07,2022-07-07,08:47:27,08:50:03,6323.0,2432000.0,"2,600",138.8,136.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3112700,2022-07-07,2022-07-07,17:10:28,18:34:07,357007.0,4268000.0,"83,650",113.3,109.7,A,50,A50,ascending,Eindhoven,Oss,,6,E-A
3110149,2022-07-06,2022-07-06,08:23:26,12:00:05,1028950.0,4749000.0,"216,650",160.4,158.2,A,50,A50,ascending,Oss,Arnhem,,6,E-A
3110715,2022-07-06,2022-07-06,16:20:28,16:23:00,5407.0,2134000.0,"2,533",134.2,132.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3112269,2022-07-07,2022-07-07,16:06:27,16:18:02,28402.0,2452000.0,"11,583",136.8,134.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3114584,2022-07-08,2022-07-08,16:42:28,16:44:00,3833.0,2500000.0,"1,533",136.3,133.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116245,2022-07-11,2022-07-11,16:17:27,16:28:00,38647.0,3663000.0,"10,550",139.5,137.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116568,2022-07-11,2022-07-11,17:34:27,17:57:00,94230.0,4179000.0,"22,550",139.8,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3110265,2022-07-06,2022-07-06,09:48:25,09:51:00,8967.0,3471000.0,"2,583",159.8,156.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3110816,2022-07-06,2022-07-06,16:41:28,16:47:01,18238.0,3286000.0,"5,550",113.7,109.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3112607,2022-07-07,2022-07-07,16:56:28,17:00:05,7938.0,2195000.0,"3,617",106.9,104.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3112797,2022-07-07,2022-07-07,17:23:28,18:01:01,133592.0,3558000.0,"37,550",117.2,115.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116248,2022-07-11,2022-07-11,16:18:27,16:23:01,10900.0,2387000.0,"4,567",120.2,117.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116346,2022-07-11,2022-07-11,16:42:26,17:11:00,185050.0,6478000.0,"28,567",139.4,130.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116347,2022-07-11,2022-07-11,16:41:27,16:43:00,3255.0,2100000.0,"1,550",116.4,114.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116551,2022-07-11,2022-07-11,17:31:27,17:35:02,10048.0,2804000.0,"3,583",113.1,110.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116659,2022-07-11,2022-07-11,17:56:27,17:59:00,5283.0,2072000.0,"2,550",139.7,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116682,2022-07-11,2022-07-11,18:03:27,18:05:03,5920.0,3700000.0,"1,600",139.5,135.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116703,2022-07-11,2022-07-11,18:17:27,18:20:02,5167.0,2000000.0,"2,583",139.7,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116705,2022-07-11,2022-07-11,18:20:26,18:22:00,3133.0,2000000.0,"1,567",139.2,137.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3112807,2022-07-07,2022-07-07,17:24:28,17:26:01,3100.0,2000000.0,"1,550",136.1,134.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3114606,2022-07-08,2022-07-08,16:46:28,16:48:00,3220.0,2100000.0,"1,533",134.7,132.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3116845,2022-07-12,2022-07-12,07:27:24,07:41:00,33145.0,2437000.0,"13,600",138.3,136.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3110738,2022-07-06,2022-07-06,16:24:28,16:40:06,56432.0,3610000.0,"15,633",116.0,112.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3110836,2022-07-06,2022-07-06,16:45:28,16:57:00,27783.0,2409000.0,"11,533",136.4,134.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3110922,2022-07-06,2022-07-06,17:06:28,17:24:00,65728.0,3749000.0,"17,533",115.9,113.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3111024,2022-07-06,2022-07-06,17:31:28,17:34:00,5403.0,2133000.0,"2,533",115.8,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3112817,2022-07-07,2022-07-07,17:26:28,17:29:00,5430.0,2143000.0,"2,533",135.7,133.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3117407,2022-07-12,2022-07-12,16:23:27,16:25:02,3167.0,2000000.0,"1,583",136.0,134.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3112731,2022-07-07,2022-07-07,17:13:28,17:15:03,3642.0,2300000.0,"1,583",101.1,98.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3112919,2022-07-07,2022-07-07,17:40:28,17:42:00,3067.0,2000000.0,"1,533",111.8,109.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116061,2022-07-11,2022-07-11,13:57:26,16:42:05,1374508.0,8348000.0,"164,650",140.2,137.1,A,50,A50,ascending,Oss,Arnhem,,6,E-A
3116336,2022-07-11,2022-07-11,16:39:27,16:41:00,3255.0,2100000.0,"1,550",120.2,118.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116353,2022-07-11,2022-07-11,16:43:28,16:47:00,8303.0,2350000.0,"3,533",116.0,113.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),6,E-A
3116424,2022-07-11,2022-07-11,17:04:27,17:42:31,184385.0,4844000.0,"38,067",139.7,136.7,A,50,A50,ascending,Oss,Arnhem,,6,E-A
3110935,2022-07-06,2022-07-06,17:09:28,17:23:00,36022.0,2662000.0,"13,533",139.4,137.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3111039,2022-07-06,2022-07-06,17:34:28,17:39:00,15378.0,3392000.0,"4,533",140.2,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),6,E-A
3054979,2022-06-01,2022-06-01,16:34:29,16:48:00,45122.0,3338000.0,"13,517",115.8,112.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3055154,2022-06-01,2022-06-01,17:02:29,17:05:03,8773.0,3418000.0,"2,567",113.5,109.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3055348,2022-06-01,2022-06-01,17:25:29,17:27:00,3488.0,2300000.0,"1,517",139.8,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3053967,2022-06-01,2022-06-01,07:33:25,07:38:00,11608.0,2533000.0,"4,583",135.4,133.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3054143,2022-06-01,2022-06-01,08:18:28,08:20:02,3133.0,2000000.0,"1,567",135.4,133.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3056115,2022-06-02,2022-06-02,08:08:27,08:12:03,9528.0,2647000.0,"3,600",159.7,157.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3054152,2022-06-01,2022-06-01,08:20:27,08:22:00,6045.0,3900000.0,"1,550",137.1,133.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3054911,2022-06-01,2022-06-01,16:21:29,16:23:00,3337.0,2200000.0,"1,517",114.9,112.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3055079,2022-06-01,2022-06-01,16:51:29,16:54:00,5985.0,2378000.0,"2,517",110.6,108.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3055269,2022-06-01,2022-06-01,17:17:29,17:23:01,12033.0,2175000.0,"5,533",139.8,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3055178,2022-06-01,2022-06-01,17:05:29,18:25:54,561142.0,6978000.0,"80,417",114.9,113.1,A,50,A50,ascending,Eindhoven,Oss,,7,E-A
3055635,2022-06-01,2022-06-01,18:29:28,18:35:01,16445.0,2963000.0,"5,550",118.5,116.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3054924,2022-06-01,2022-06-01,16:24:29,16:27:00,5942.0,2361000.0,"2,517",113.7,111.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3055091,2022-06-01,2022-06-01,16:52:29,16:56:00,7413.0,2108000.0,"3,517",136.0,133.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3055642,2022-06-01,2022-06-01,18:36:28,18:38:00,3220.0,2100000.0,"1,533",116.0,113.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3055103,2022-06-01,2022-06-01,16:54:29,16:57:00,5033.0,2000000.0,"2,517",113.3,111.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3055651,2022-06-01,2022-06-01,18:46:27,18:53:01,14523.0,2212000.0,"6,567",135.9,133.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3056220,2022-06-02,2022-06-02,08:25:28,08:29:00,11235.0,3180000.0,"3,533",159.6,156.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3054361,2022-06-01,2022-06-01,09:10:27,09:48:00,142400.0,3792000.0,"37,550",144.8,142.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3055021,2022-06-01,2022-06-01,16:43:29,16:47:02,9050.0,2549000.0,"3,550",139.8,137.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3053999,2022-06-01,2022-06-01,07:46:26,07:48:00,3603.0,2300000.0,"1,567",159.6,157.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3054942,2022-06-01,2022-06-01,16:28:29,16:33:00,11345.0,2512000.0,"4,517",115.9,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3055986,2022-06-02,2022-06-02,07:48:26,09:04:02,306332.0,4052000.0,"75,600",159.7,156.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3054012,2022-06-01,2022-06-01,07:49:27,07:54:00,11497.0,2527000.0,"4,550",159.5,157.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3054193,2022-06-01,2022-06-01,08:28:28,08:32:00,7772.0,2200000.0,"3,533",135.4,133.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3054950,2022-06-01,2022-06-01,16:29:29,16:38:00,22578.0,2651000.0,"8,517",111.7,109.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3055038,2022-06-01,2022-06-01,16:45:29,16:47:02,4030.0,2600000.0,"1,550",106.8,104.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3054417,2022-06-01,2022-06-01,09:51:26,09:55:02,7800.0,2167000.0,"3,600",135.4,133.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3063371,2022-06-07,2022-06-07,10:00:27,10:02:00,5735.0,3700000.0,"1,550",153.4,149.7,A,50,A50,ascending,Oss,Arnhem,traffic jam outside rush hour (no cause reported),7,E-A
3064360,2022-06-07,2022-06-07,17:22:30,17:27:00,19987.0,4441000.0,"4,500",110.6,104.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3064361,2022-06-07,2022-06-07,17:22:30,17:24:01,5763.0,3800000.0,"1,517",116.8,113.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3066390,2022-06-08,2022-06-08,17:05:29,17:07:00,3185.0,2100000.0,"1,517",120.2,118.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3066727,2022-06-08,2022-06-08,17:43:29,17:45:02,3100.0,2000000.0,"1,550",112.0,110.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3063375,2022-06-07,2022-06-07,10:03:27,10:06:00,5193.0,2037000.0,"2,550",154.7,152.7,A,50,A50,ascending,Oss,Arnhem,traffic jam outside rush hour (no cause reported),7,E-A
3065757,2022-06-08,2022-06-08,15:42:28,16:08:00,80738.0,3162000.0,"25,533",139.4,137.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3067345,2022-06-09,2022-06-09,07:52:27,08:11:00,53637.0,2891000.0,"18,550",139.4,137.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3067619,2022-06-09,2022-06-09,08:29:28,08:31:00,3067.0,2000000.0,"1,533",159.6,157.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3068670,2022-06-09,2022-06-09,16:18:29,16:20:02,3100.0,2000000.0,"1,550",139.8,137.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3063892,2022-06-07,2022-06-07,16:22:29,16:25:03,6312.0,2459000.0,"2,567",135.7,133.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
3064377,2022-06-07,2022-06-07,17:24:30,17:34:00,41515.0,4370000.0,"9,500",116.5,112.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3064472,2022-06-07,2022-06-07,17:34:30,17:55:03,128437.0,6250000.0,"20,550",115.2,109.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),7,E-A
3064584,2022-06-07,2022-06-07,17:48:30,17:50:02,3220.0,2100000.0,"1,533",136.0,133.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),7,E-A
